query_loan_id,query_path,match_loan_id,match_path,rank,cosine_similarity,risk_level,pair_key,query_dataset_loan_id,query_business_loan_id,query_business_type,query_customer_id,query_customer_id_status,query_similar_group,query_is_similar_pair,match_dataset_loan_id,match_business_loan_id,match_business_type,match_customer_id,match_customer_id_status,match_similar_group,match_is_similar_pair,customer_relation,customer_relation_source,identity_evidence_level,customer_relation_label,monitor_threshold,is_suspicious,fraud_type,fraud_type_label,fraud_type_label_zh,monitor_risk_level,review_priority,recommended_action_zh,score_gap_to_threshold,query_risk_degree,match_risk_degree,risk_cluster_id,risk_cluster_size,cross_business_scene,fraud_score,score_component_similarity,score_component_threshold_margin,score_component_customer_relation,score_component_cross_product,score_component_node_degree,score_component_cluster_size,fraud_score_level,fraud_score_level_zh,innovation_tags
loan_017,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_017\face_signing.jpg,loan_060,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_060\face_signing.jpg,2,0.974828600883484,high,loan_017::loan_060,loan_017,LN2024000017,商户易贷,daeb2f078bedfd64d6fdeaad879b1b1e893782e9e77f5945fc62fc4248150b3a,matched_format_only,SG_007,1,loan_060,LN2024000060,消费贷,f984f1791e368eba74def065fb9afca31cdffc4dfee02cf2665794f19e0a998e,matched_format_only,SG_007,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.024828600883484042,2,2,RISK_CLUSTER_012,3,True,0.9661,0.5069,0.1192,0.18,0.06,0.08,0.02,critical,极高,跨客户高相似、跨产品复用、风险关系簇、极高综合欺诈分
loan_064,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_064\face_signing.jpg,loan_065,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_065\face_signing.jpg,2,0.9747915863990784,high,loan_064::loan_065,loan_064,LN2024000064,锡微贷,be24fc86f78af063fe1acf83a42e9cd954ee809e9cd6411ad47104353f213034,matched_format_only,SG_010,1,loan_065,LN2024000065,消费贷,095bfb74ceef52776670a9eac2ab3bed47311bb316ea75d15959bf505c4c76a1,matched,SG_010,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.024791586399078414,2,2,RISK_CLUSTER_013,3,True,0.9659,0.5069,0.119,0.18,0.06,0.08,0.02,critical,极高,跨客户高相似、跨产品复用、风险关系簇、极高综合欺诈分
loan_045,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_045\face_signing.jpg,loan_072,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_072\face_signing.jpg,2,0.9725449085235596,high,loan_045::loan_072,loan_045,LN2024000045,商户易贷,c80ff73151f3f06d1e257f4e52588159c21a11c267a8950cc7102e578efb4b64,matched_format_only,SG_014,1,loan_072,LN2024000072,锡微贷,5afafbf69193422a5fd13d9024f551cce72b80e7dc308ebd4148775f85c82507,matched_format_only,SG_014,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.022544908523559615,2,2,RISK_CLUSTER_009,3,True,0.9539,0.5057,0.1082,0.18,0.06,0.08,0.02,critical,极高,跨客户高相似、跨产品复用、风险关系簇、极高综合欺诈分
loan_055,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_055\face_signing.jpg,loan_012,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_012\face_signing.jpg,1,0.972240686416626,high,loan_012::loan_055,loan_055,LN2024000055,锡微贷,2800eeb22009864b6678ef487549145a3b9281151c47ee77ec6b5f695cb07f79,matched_format_only,SG_004,1,loan_012,LN2024000012,消费贷,02d0606a5b11596ce71324a9cdb134591424c933c69c10c980515eeb80018bd1,matched_format_only,SG_004,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.02224068641662602,2,2,RISK_CLUSTER_011,3,True,0.9523,0.5056,0.1068,0.18,0.06,0.08,0.02,critical,极高,跨客户高相似、跨产品复用、风险关系簇、极高综合欺诈分
loan_055,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_055\face_signing.jpg,loan_056,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_056\face_signing.jpg,2,0.971032977104187,high,loan_055::loan_056,loan_055,LN2024000055,锡微贷,2800eeb22009864b6678ef487549145a3b9281151c47ee77ec6b5f695cb07f79,matched_format_only,SG_004,1,loan_056,LN2024000056,消费贷,9cb0b8c5abfa1521184eb9bfbf8a90e70e30cdb76bb34ec8372b59322900e33a,matched_format_only,SG_004,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.021032977104187056,2,2,RISK_CLUSTER_011,3,True,0.9459,0.5049,0.101,0.18,0.06,0.08,0.02,critical,极高,跨客户高相似、跨产品复用、风险关系簇、极高综合欺诈分
loan_050,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_050\face_signing.jpg,loan_074,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_074\face_signing.jpg,1,0.980711817741394,high,loan_050::loan_074,loan_050,LN2024000050,锡微贷,080a9ade60b03f23c5ee00f4eed2277cc3b8607cd1bc0169c5a1e129c2eb6d44,matched_format_only,SG_015,1,loan_074,LN2024000074,商户易贷,b92c70d8b53ef47ba23b38b5b212d14ab04f870ab3bc9e0a87c4459fb105dbf1,matched_format_only,SG_015,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.030711817741394087,1,1,RISK_CLUSTER_010,2,True,0.9374,0.51,0.1474,0.18,0.06,0.04,0.0,critical,极高,跨客户高相似、跨产品复用、极高综合欺诈分
loan_007,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_007\face_signing.jpg,loan_009,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_009\face_signing.jpg,1,0.9505079388618468,medium,loan_007::loan_009,loan_007,LN2024000007,商户易贷,e8ebc447b09b765d1d7b1a333153b82617bc678a21524b3a5d056fd82bc19880,matched,,0,loan_009,LN2024000009,消费贷,a4bf3f901b79bf0a77a4a51a093e10bd1cb986c67d80dd7be466c8158c1f1034,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,medium,standard,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.0005079388618468572,1,2,RISK_CLUSTER_002,9,True,0.9367,0.4943,0.0024,0.18,0.06,0.08,0.12,critical,极高,跨客户高相似、跨产品复用、风险关系簇、极高综合欺诈分
loan_016,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_016\face_signing.jpg,loan_058,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_058\face_signing.jpg,2,0.9799247980117798,high,loan_016::loan_058,loan_016,LN2024000016,锡微贷,79d3e33a18205f3a822bfa5653d6f932342fd4cb30d5190111b20635f85b9319,matched_format_only,SG_006,1,loan_058,LN2024000058,锡微贷,f1b66a733678f974f720d271277cb7ac005ff2bf0cfccf9aa50759b97a234c89,matched_format_only,SG_006,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.02992479801177983,2,2,RISK_CLUSTER_005,3,False,0.9332,0.5096,0.1436,0.18,0.0,0.08,0.02,critical,极高,跨客户高相似、风险关系簇、极高综合欺诈分
loan_028,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_028\face_signing.jpg,loan_065,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_065\face_signing.jpg,1,0.9795780181884766,high,loan_028::loan_065,loan_028,LN2024000028,消费贷,07c56d43e9708fcb06575e7a2dc069fd2fd0c915111850565a0f75731555eea5,matched_format_only,SG_010,1,loan_065,LN2024000065,消费贷,095bfb74ceef52776670a9eac2ab3bed47311bb316ea75d15959bf505c4c76a1,matched,SG_010,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.029578018188476607,2,2,RISK_CLUSTER_013,3,False,0.9314,0.5094,0.142,0.18,0.0,0.08,0.02,critical,极高,跨客户高相似、风险关系簇、极高综合欺诈分
loan_042,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_042\face_signing.jpg,loan_068,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_068\face_signing.jpg,1,0.9789076447486876,high,loan_042::loan_068,loan_042,LN2024000042,商户易贷,3043cb8da8d25a8f0325fea218b744b728b567c8bae67ad3971804aa93a6c6cb,matched_format_only,SG_012,1,loan_068,LN2024000068,商户易贷,4d1ce5385605383f2fc06543b472ac53625018e75d6037582174b4acda4a9918,matched_format_only,SG_012,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.028907644748687678,2,2,RISK_CLUSTER_014,3,False,0.9278,0.509,0.1388,0.18,0.0,0.08,0.02,critical,极高,跨客户高相似、风险关系簇、极高综合欺诈分
loan_069,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_069\face_signing.jpg,loan_068,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_068\face_signing.jpg,1,0.9786275625228882,high,loan_068::loan_069,loan_069,LN2024000069,商户易贷,12a46b8be99b09440ddb3bd123994f0bde0062ceb2761a4b5aeb7183870776f2,matched_format_only,SG_012,1,loan_068,LN2024000068,商户易贷,4d1ce5385605383f2fc06543b472ac53625018e75d6037582174b4acda4a9918,matched_format_only,SG_012,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.028627562522888228,2,2,RISK_CLUSTER_014,3,False,0.9263,0.5089,0.1374,0.18,0.0,0.08,0.02,critical,极高,跨客户高相似、风险关系簇、极高综合欺诈分
loan_013,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_013\face_signing.jpg,loan_057,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_057\face_signing.jpg,1,0.977027177810669,high,loan_013::loan_057,loan_013,LN2024000013,消费贷,9701f8b606b1f152a629335e4481e7d7f676da2f7d59e7f08fcc39b4c6abb6b2,matched_format_only,SG_005,1,loan_057,LN2024000057,商户易贷,72f8d1326e75d74a814ae7e818e20bf910c4548da25321f85a69eae13359d9d6,matched_format_only,SG_005,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.02702717781066899,1,1,RISK_CLUSTER_004,2,True,0.9178,0.5081,0.1297,0.18,0.06,0.04,0.0,critical,极高,跨客户高相似、跨产品复用、极高综合欺诈分
loan_042,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_042\face_signing.jpg,loan_069,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_069\face_signing.jpg,2,0.9760713577270508,high,loan_042::loan_069,loan_042,LN2024000042,商户易贷,3043cb8da8d25a8f0325fea218b744b728b567c8bae67ad3971804aa93a6c6cb,matched_format_only,SG_012,1,loan_069,LN2024000069,商户易贷,12a46b8be99b09440ddb3bd123994f0bde0062ceb2761a4b5aeb7183870776f2,matched_format_only,SG_012,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,True,cross_customer_candidate,high-similarity candidate pending customer verification,高相似待客户关系核验,high,urgent,先通过客户主数据核验是否为不同客户，再决定是否进入反欺诈复核。,0.026071357727050826,2,2,RISK_CLUSTER_014,3,False,0.9127,0.5076,0.1251,0.18,0.0,0.08,0.02,critical,极高,跨客户高相似、风险关系簇、极高综合欺诈分
